,DBN,SCHOOL NAME,Num of SAT Test Takers,SAT Critical Reading Avg. Score,SAT Math Avg. Score,SAT Writing Avg. Score,sat_score,AP Test Takers ,Total Exams Taken,Number of Exams with scores 3 4 or 5,Demographic,Cohort,Total Cohort,Total Grads - n,Total Grads - % of cohort,Dropped Out - n,Dropped Out - % of cohort,schoolyear,total_enrollment,ell_num,ell_percent,asian_num,asian_per,black_num,black_per,hispanic_num,hispanic_per,white_num,white_per,male_num,male_per,female_num,female_per,boro,lat,lon
418,04M409,COALITION SCHOOL FOR SOCIAL CHANGE,48,354.0,357.0,373.0,1084.0,18.0,18.0,154.64675592173018,Total Cohort,2006,76.0,50,65.8%,10,13.2%,20072008,425,32.0,7.5,4,0.9,138,32.5,276,64.9,4,0.9,195.0,45.9,230.0,54.1,Manhattan,40.7988651820005,-73.93336559699965
419,04M409,COALITION SCHOOL FOR SOCIAL CHANGE,48,354.0,357.0,373.0,1084.0,18.0,18.0,154.64675592173018,Total Cohort,2006,76.0,50,65.8%,10,13.2%,20082009,437,35.0,8.0,7,1.6,125,28.6,299,68.4,2,0.5,191.0,43.7,246.0,56.3,Manhattan,40.7988651820005,-73.93336559699965
420,04M409,COALITION SCHOOL FOR SOCIAL CHANGE,48,354.0,357.0,373.0,1084.0,18.0,18.0,154.64675592173018,Total Cohort,2006,76.0,50,65.8%,10,13.2%,20092010,385,37.0,9.6,2,0.5,117,30.4,256,66.5,3,0.8,162.0,42.1,223.0,57.9,Manhattan,40.7988651820005,-73.93336559699965
421,04M409,COALITION SCHOOL FOR SOCIAL CHANGE,48,354.0,357.0,373.0,1084.0,18.0,18.0,154.64675592173018,Total Cohort,2006,76.0,50,65.8%,10,13.2%,20102011,396,50.0,12.6,5,1.3,140,35.4,247,62.4,2,0.5,164.0,41.4,232.0,58.6,Manhattan,40.7988651820005,-73.93336559699965
422,04M409,COALITION SCHOOL FOR SOCIAL CHANGE,48,354.0,357.0,373.0,1084.0,18.0,18.0,154.64675592173018,Total Cohort,2006,76.0,50,65.8%,10,13.2%,20112012,349,34.0,9.7,3,0.9,137,39.3,205,58.7,3,0.9,155.0,44.4,194.0,55.6,Manhattan,40.7988651820005,-73.93336559699965
423,04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,375,461.0,514.0,455.0,1430.0,328.0,426.0,261.0,Total Cohort,2006,381.0,334,87.7%,5,1.3%,20052006,1583,114.0,7.2,201,12.7,359,22.7,930,58.7,51,3.2,810.0,51.2,773.0,48.8,Manhattan,40.79374170600045,-73.93408414199968
424,04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,375,461.0,514.0,455.0,1430.0,328.0,426.0,261.0,Total Cohort,2006,381.0,334,87.7%,5,1.3%,20062007,1523,93.0,6.1,249,16.3,317,20.8,881,57.8,42,2.8,770.0,50.6,753.0,49.4,Manhattan,40.79374170600045,-73.93408414199968
425,04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,375,461.0,514.0,455.0,1430.0,328.0,426.0,261.0,Total Cohort,2006,381.0,334,87.7%,5,1.3%,20072008,1569,126.0,8.0,292,18.6,314,20.0,890,56.7,42,2.7,800.0,51.0,769.0,49.0,Manhattan,40.79374170600045,-73.93408414199968
426,04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,375,461.0,514.0,455.0,1430.0,328.0,426.0,261.0,Total Cohort,2006,381.0,334,87.7%,5,1.3%,20082009,1675,83.0,5.0,340,20.3,349,20.8,917,54.7,53,3.2,807.0,48.2,868.0,51.8,Manhattan,40.79374170600045,-73.93408414199968
427,04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,375,461.0,514.0,455.0,1430.0,328.0,426.0,261.0,Total Cohort,2006,381.0,334,87.7%,5,1.3%,20092010,1696,94.0,5.5,325,19.2,361,21.3,950,56.0,46,2.7,774.0,45.6,922.0,54.4,Manhattan,40.79374170600045,-73.93408414199968
428,04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,375,461.0,514.0,455.0,1430.0,328.0,426.0,261.0,Total Cohort,2006,381.0,334,87.7%,5,1.3%,20102011,1711,73.0,4.3,341,19.9,349,20.4,978,57.2,35,2.0,788.0,46.1,923.0,53.9,Manhattan,40.79374170600045,-73.93408414199968
429,04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,375,461.0,514.0,455.0,1430.0,328.0,426.0,261.0,Total Cohort,2006,381.0,334,87.7%,5,1.3%,20112012,1650,44.0,2.7,332,20.1,325,19.7,947,57.4,37,2.2,765.0,46.4,885.0,53.6,Manhattan,40.79374170600045,-73.93408414199968
430,04M495,PARK EAST HIGH SCHOOL,51,373.0,379.0,376.0,1128.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,92.0,53,57.6%,10,10.9%,20052006,346,18.0,5.2,2,0.6,151,43.6,187,54.0,2,0.6,149.0,43.1,197.0,56.9,Manhattan,40.7905626000005,-73.94445440799967
431,04M495,PARK EAST HIGH SCHOOL,51,373.0,379.0,376.0,1128.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,92.0,53,57.6%,10,10.9%,20062007,383,12.0,3.1,3,0.8,164,42.8,202,52.7,5,1.3,165.0,43.1,218.0,56.9,Manhattan,40.7905626000005,-73.94445440799967
432,04M495,PARK EAST HIGH SCHOOL,51,373.0,379.0,376.0,1128.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,92.0,53,57.6%,10,10.9%,20072008,384,26.0,6.8,4,1.0,167,43.5,200,52.1,8,2.1,164.0,42.7,220.0,57.3,Manhattan,40.7905626000005,-73.94445440799967
433,04M495,PARK EAST HIGH SCHOOL,51,373.0,379.0,376.0,1128.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,92.0,53,57.6%,10,10.9%,20082009,375,25.0,6.7,6,1.6,154,41.1,200,53.3,9,2.4,151.0,40.3,224.0,59.7,Manhattan,40.7905626000005,-73.94445440799967
434,04M495,PARK EAST HIGH SCHOOL,51,373.0,379.0,376.0,1128.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,92.0,53,57.6%,10,10.9%,20092010,367,28.0,7.6,7,1.9,147,40.1,199,54.2,7,1.9,158.0,43.1,209.0,56.9,Manhattan,40.7905626000005,-73.94445440799967
435,04M495,PARK EAST HIGH SCHOOL,51,373.0,379.0,376.0,1128.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,92.0,53,57.6%,10,10.9%,20102011,360,21.0,5.8,11,3.1,133,36.9,212,58.9,3,0.8,149.0,41.4,211.0,58.6,Manhattan,40.7905626000005,-73.94445440799967
436,04M495,PARK EAST HIGH SCHOOL,51,373.0,379.0,376.0,1128.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,92.0,53,57.6%,10,10.9%,20112012,349,15.0,4.3,17,4.9,116,33.2,208,59.6,1,0.3,147.0,42.1,202.0,57.9,Manhattan,40.7905626000005,-73.94445440799967
437,04M555,CENTRAL PARK EAST HIGH SCHOOL,73,405.0,421.0,395.0,1221.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,63.0,42,66.7%,7,11.1%,20052006,328,16.0,4.9,10,3.0,141,43.0,166,50.6,5,1.5,171.0,52.1,157.0,47.9,Manhattan,40.79367888200045,-73.94941649499964
438,04M555,CENTRAL PARK EAST HIGH SCHOOL,73,405.0,421.0,395.0,1221.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,63.0,42,66.7%,7,11.1%,20062007,306,17.0,5.6,10,3.3,122,39.9,161,52.6,6,2.0,160.0,52.3,146.0,47.7,Manhattan,40.79367888200045,-73.94941649499964
439,04M555,CENTRAL PARK EAST HIGH SCHOOL,73,405.0,421.0,395.0,1221.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,63.0,42,66.7%,7,11.1%,20072008,311,30.0,9.6,10,3.2,113,36.3,171,55.0,9,2.9,158.0,50.8,153.0,49.2,Manhattan,40.79367888200045,-73.94941649499964
440,04M555,CENTRAL PARK EAST HIGH SCHOOL,73,405.0,421.0,395.0,1221.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,63.0,42,66.7%,7,11.1%,20082009,328,26.0,7.9,12,3.7,117,35.7,187,57.0,10,3.0,153.0,46.6,175.0,53.4,Manhattan,40.79367888200045,-73.94941649499964
441,04M555,CENTRAL PARK EAST HIGH SCHOOL,73,405.0,421.0,395.0,1221.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,63.0,42,66.7%,7,11.1%,20092010,332,20.0,6.0,16,4.8,106,31.9,194,58.4,7,2.1,146.0,44.0,186.0,56.0,Manhattan,40.79367888200045,-73.94941649499964
442,04M555,CENTRAL PARK EAST HIGH SCHOOL,73,405.0,421.0,395.0,1221.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,63.0,42,66.7%,7,11.1%,20102011,404,18.0,4.5,23,5.7,117,29.0,253,62.6,6,1.5,136.0,33.7,268.0,66.3,Manhattan,40.79367888200045,-73.94941649499964
443,04M555,CENTRAL PARK EAST HIGH SCHOOL,73,405.0,421.0,395.0,1221.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,63.0,42,66.7%,7,11.1%,20112012,445,18.0,4.0,29,6.5,119,26.7,287,64.5,7,1.6,143.0,32.1,302.0,67.9,Manhattan,40.79367888200045,-73.94941649499964
444,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,70,432.0,446.0,448.0,1326.0,41.0,55.0,29.0,Total Cohort,2006,55.0,55,100%,0,0%,20052006,398,3.0,0.8,6,1.5,136,34.2,246,61.8,5,1.3,414.852787456446,0.0,398.0,100.0,Manhattan,40.79270695600047,-73.94729966199965
445,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,70,432.0,446.0,448.0,1326.0,41.0,55.0,29.0,Total Cohort,2006,55.0,55,100%,0,0%,20062007,418,2.0,0.5,6,1.4,151,36.1,248,59.3,6,1.4,414.852787456446,0.0,418.0,100.0,Manhattan,40.79270695600047,-73.94729966199965
446,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,70,432.0,446.0,448.0,1326.0,41.0,55.0,29.0,Total Cohort,2006,55.0,55,100%,0,0%,20072008,406,7.0,1.7,11,2.7,139,34.2,237,58.4,6,1.5,414.852787456446,0.0,406.0,100.0,Manhattan,40.79270695600047,-73.94729966199965
447,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,70,432.0,446.0,448.0,1326.0,41.0,55.0,29.0,Total Cohort,2006,55.0,55,100%,0,0%,20082009,423,5.0,1.2,13,3.1,151,35.7,243,57.4,5,1.2,414.852787456446,0.0,423.0,100.0,Manhattan,40.79270695600047,-73.94729966199965
448,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,70,432.0,446.0,448.0,1326.0,41.0,55.0,29.0,Total Cohort,2006,55.0,55,100%,0,0%,20092010,437,7.0,1.6,18,4.1,149,34.1,255,58.4,3,0.7,414.852787456446,0.0,437.0,100.0,Manhattan,40.79270695600047,-73.94729966199965
449,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,70,432.0,446.0,448.0,1326.0,41.0,55.0,29.0,Total Cohort,2006,55.0,55,100%,0,0%,20102011,450,7.0,1.6,21,4.7,158,35.1,262,58.2,7,1.6,414.852787456446,0.0,450.0,100.0,Manhattan,40.79270695600047,-73.94729966199965
450,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,70,432.0,446.0,448.0,1326.0,41.0,55.0,29.0,Total Cohort,2006,55.0,55,100%,0,0%,20112012,449,10.0,2.2,23,5.1,140,31.2,270,60.1,7,1.6,0.0,0.0,449.0,100.0,Manhattan,40.79270695600047,-73.94729966199965
451,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,70,432.0,446.0,448.0,1326.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,55.0,55,100%,0,0%,20052006,398,3.0,0.8,6,1.5,136,34.2,246,61.8,5,1.3,414.852787456446,0.0,398.0,100.0,Manhattan,40.79270695600047,-73.94729966199965
452,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,70,432.0,446.0,448.0,1326.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,55.0,55,100%,0,0%,20062007,418,2.0,0.5,6,1.4,151,36.1,248,59.3,6,1.4,414.852787456446,0.0,418.0,100.0,Manhattan,40.79270695600047,-73.94729966199965
453,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,70,432.0,446.0,448.0,1326.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,55.0,55,100%,0,0%,20072008,406,7.0,1.7,11,2.7,139,34.2,237,58.4,6,1.5,414.852787456446,0.0,406.0,100.0,Manhattan,40.79270695600047,-73.94729966199965
454,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,70,432.0,446.0,448.0,1326.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,55.0,55,100%,0,0%,20082009,423,5.0,1.2,13,3.1,151,35.7,243,57.4,5,1.2,414.852787456446,0.0,423.0,100.0,Manhattan,40.79270695600047,-73.94729966199965
455,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,70,432.0,446.0,448.0,1326.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,55.0,55,100%,0,0%,20092010,437,7.0,1.6,18,4.1,149,34.1,255,58.4,3,0.7,414.852787456446,0.0,437.0,100.0,Manhattan,40.79270695600047,-73.94729966199965
456,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,70,432.0,446.0,448.0,1326.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,55.0,55,100%,0,0%,20102011,450,7.0,1.6,21,4.7,158,35.1,262,58.2,7,1.6,414.852787456446,0.0,450.0,100.0,Manhattan,40.79270695600047,-73.94729966199965
457,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,70,432.0,446.0,448.0,1326.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,55.0,55,100%,0,0%,20112012,449,10.0,2.2,23,5.1,140,31.2,270,60.1,7,1.6,0.0,0.0,449.0,100.0,Manhattan,40.79270695600047,-73.94729966199965
458,04M680,"HERITAGE SCHOOL, THE",31,358.0,351.0,345.0,1054.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,75.0,42,56%,7,9.300000000000001%,20052006,304,12.0,3.9,1,0.3,96,31.6,194,63.8,3,1.0,133.0,43.8,171.0,56.3,Manhattan,40.79187961800046,-73.94658639999966
459,04M680,"HERITAGE SCHOOL, THE",31,358.0,351.0,345.0,1054.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,75.0,42,56%,7,9.300000000000001%,20062007,331,13.0,3.9,2,0.6,110,33.2,207,62.5,4,1.2,164.0,49.5,167.0,50.5,Manhattan,40.79187961800046,-73.94658639999966
460,04M680,"HERITAGE SCHOOL, THE",31,358.0,351.0,345.0,1054.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,75.0,42,56%,7,9.300000000000001%,20072008,333,22.0,6.6,3,0.9,102,30.6,220,66.1,7,2.1,166.0,49.8,167.0,50.2,Manhattan,40.79187961800046,-73.94658639999966
461,04M680,"HERITAGE SCHOOL, THE",31,358.0,351.0,345.0,1054.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,75.0,42,56%,7,9.300000000000001%,20082009,342,19.0,5.6,2,0.6,98,28.7,234,68.4,7,2.0,179.0,52.3,163.0,47.7,Manhattan,40.79187961800046,-73.94658639999966
462,04M680,"HERITAGE SCHOOL, THE",31,358.0,351.0,345.0,1054.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,75.0,42,56%,7,9.300000000000001%,20092010,318,22.0,6.9,1,0.3,94,29.6,208,65.4,9,2.8,170.0,53.5,148.0,46.5,Manhattan,40.79187961800046,-73.94658639999966
463,04M680,"HERITAGE SCHOOL, THE",31,358.0,351.0,345.0,1054.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,75.0,42,56%,7,9.300000000000001%,20102011,303,20.0,6.6,2,0.7,83,27.4,211,69.6,6,2.0,153.0,50.5,150.0,49.5,Manhattan,40.79187961800046,-73.94658639999966
464,04M680,"HERITAGE SCHOOL, THE",31,358.0,351.0,345.0,1054.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,75.0,42,56%,7,9.300000000000001%,20112012,294,20.0,6.8,1,0.3,85,28.9,204,69.4,3,1.0,143.0,48.6,151.0,51.4,Manhattan,40.79187961800046,-73.94658639999966
465,05M304,MOTT HALL HIGH SCHOOL,54,413.0,399.0,398.0,1210.0,11.0,11.0,154.64675592173018,Total Cohort,2006,96.0,67,69.8%,7,7.3%,20052006,209,5.0,2.4,5,2.4,75,35.9,115,55.0,8,3.8,106.0,50.7,103.0,49.3,Manhattan,40.81736104600049,-73.94770842099967
466,05M304,MOTT HALL HIGH SCHOOL,54,413.0,399.0,398.0,1210.0,11.0,11.0,154.64675592173018,Total Cohort,2006,96.0,67,69.8%,7,7.3%,20062007,317,12.0,3.8,6,1.9,96,30.3,184,58.0,8,2.5,158.0,49.8,159.0,50.2,Manhattan,40.81736104600049,-73.94770842099967
467,05M304,MOTT HALL HIGH SCHOOL,54,413.0,399.0,398.0,1210.0,11.0,11.0,154.64675592173018,Total Cohort,2006,96.0,67,69.8%,7,7.3%,20072008,414,30.0,7.2,4,1.0,139,33.6,235,56.8,13,3.1,213.0,51.4,201.0,48.6,Manhattan,40.81736104600049,-73.94770842099967
468,05M304,MOTT HALL HIGH SCHOOL,54,413.0,399.0,398.0,1210.0,11.0,11.0,154.64675592173018,Total Cohort,2006,96.0,67,69.8%,7,7.3%,20082009,405,24.0,5.9,2,0.5,151,37.3,243,60.0,9,2.2,200.0,49.4,205.0,50.6,Manhattan,40.81736104600049,-73.94770842099967
469,05M304,MOTT HALL HIGH SCHOOL,54,413.0,399.0,398.0,1210.0,11.0,11.0,154.64675592173018,Total Cohort,2006,96.0,67,69.8%,7,7.3%,20092010,404,26.0,6.4,2,0.5,133,32.9,256,63.4,9,2.2,198.0,49.0,206.0,51.0,Manhattan,40.81736104600049,-73.94770842099967
470,05M304,MOTT HALL HIGH SCHOOL,54,413.0,399.0,398.0,1210.0,11.0,11.0,154.64675592173018,Total Cohort,2006,96.0,67,69.8%,7,7.3%,20102011,398,26.0,6.5,1,0.3,140,35.2,252,63.3,5,1.3,211.0,53.0,187.0,47.0,Manhattan,40.81736104600049,-73.94770842099967
471,05M304,MOTT HALL HIGH SCHOOL,54,413.0,399.0,398.0,1210.0,11.0,11.0,154.64675592173018,Total Cohort,2006,96.0,67,69.8%,7,7.3%,20112012,426,37.0,8.7,4,0.9,149,35.0,272,63.8,1,0.2,228.0,53.5,198.0,46.5,Manhattan,40.81736104600049,-73.94770842099967
482,05M369,URBAN ASSEMBLY SCHOOL FOR THE PERFORMING ARTS,56,360.0,353.0,364.0,1077.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,62.0,43,69.400000000000006%,10,16.100000000000001%,20072008,148,4.0,2.7,1,0.7,76,51.4,60,40.5,0,0.0,27.0,18.2,121.0,81.8,Manhattan,40.81523036500045,-73.95520120599963
483,05M369,URBAN ASSEMBLY SCHOOL FOR THE PERFORMING ARTS,56,360.0,353.0,364.0,1077.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,62.0,43,69.400000000000006%,10,16.100000000000001%,20082009,218,4.0,1.8,1,0.5,136,62.4,77,35.3,2,0.9,41.0,18.8,177.0,81.2,Manhattan,40.81523036500045,-73.95520120599963
484,05M369,URBAN ASSEMBLY SCHOOL FOR THE PERFORMING ARTS,56,360.0,353.0,364.0,1077.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,62.0,43,69.400000000000006%,10,16.100000000000001%,20092010,331,12.0,3.6,2,0.6,196,59.2,122,36.9,5,1.5,73.0,22.1,258.0,77.9,Manhattan,40.81523036500045,-73.95520120599963
485,05M369,URBAN ASSEMBLY SCHOOL FOR THE PERFORMING ARTS,56,360.0,353.0,364.0,1077.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,62.0,43,69.400000000000006%,10,16.100000000000001%,20102011,348,16.0,4.6,3,0.9,204,58.6,135,38.8,4,1.1,72.0,20.7,276.0,79.3,Manhattan,40.81523036500045,-73.95520120599963
486,05M369,URBAN ASSEMBLY SCHOOL FOR THE PERFORMING ARTS,56,360.0,353.0,364.0,1077.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,62.0,43,69.400000000000006%,10,16.100000000000001%,20112012,374,23.0,6.1,2,0.5,221,59.1,143,38.2,3,0.8,95.0,25.4,279.0,74.6,Manhattan,40.81523036500045,-73.95520120599963
487,05M499,FREDERICK DOUGLASS ACADEMY,214,458.0,474.0,442.0,1374.0,163.0,226.0,159.0,Total Cohort,2006,259.0,214,82.6%,9,3.5%,20052006,1387,12.0,0.9,13,0.9,985,71.0,335,24.2,18,1.3,656.0,47.3,731.0,52.7,Manhattan,40.82430838500045,-73.93697961299966
488,05M499,FREDERICK DOUGLASS ACADEMY,214,458.0,474.0,442.0,1374.0,163.0,226.0,159.0,Total Cohort,2006,259.0,214,82.6%,9,3.5%,20062007,1504,9.0,0.6,12,0.8,1083,72.0,401,26.7,6,0.4,729.0,48.5,775.0,51.5,Manhattan,40.82430838500045,-73.93697961299966
489,05M499,FREDERICK DOUGLASS ACADEMY,214,458.0,474.0,442.0,1374.0,163.0,226.0,159.0,Total Cohort,2006,259.0,214,82.6%,9,3.5%,20072008,1417,14.0,1.0,16,1.1,1019,71.9,373,26.3,8,0.6,698.0,49.3,719.0,50.7,Manhattan,40.82430838500045,-73.93697961299966
490,05M499,FREDERICK DOUGLASS ACADEMY,214,458.0,474.0,442.0,1374.0,163.0,226.0,159.0,Total Cohort,2006,259.0,214,82.6%,9,3.5%,20082009,1520,15.0,1.0,21,1.4,1115,73.4,373,24.5,7,0.5,740.0,48.7,780.0,51.3,Manhattan,40.82430838500045,-73.93697961299966
491,05M499,FREDERICK DOUGLASS ACADEMY,214,458.0,474.0,442.0,1374.0,163.0,226.0,159.0,Total Cohort,2006,259.0,214,82.6%,9,3.5%,20092010,1596,19.0,1.2,21,1.3,1159,72.6,387,24.2,11,0.7,769.0,48.2,827.0,51.8,Manhattan,40.82430838500045,-73.93697961299966
492,05M499,FREDERICK DOUGLASS ACADEMY,214,458.0,474.0,442.0,1374.0,163.0,226.0,159.0,Total Cohort,2006,259.0,214,82.6%,9,3.5%,20102011,1543,24.0,1.6,17,1.1,1157,75.0,353,22.9,14,0.9,762.0,49.4,781.0,50.6,Manhattan,40.82430838500045,-73.93697961299966
493,05M499,FREDERICK DOUGLASS ACADEMY,214,458.0,474.0,442.0,1374.0,163.0,226.0,159.0,Total Cohort,2006,259.0,214,82.6%,9,3.5%,20112012,1556,38.0,2.4,18,1.2,1158,74.4,355,22.8,21,1.3,812.0,52.2,744.0,47.8,Manhattan,40.82430838500045,-73.93697961299966
494,05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,66,396.0,402.0,404.0,1202.0,37.0,38.0,154.64675592173018,Total Cohort,2006,95.0,65,68.400000000000006%,10,10.5%,20052006,536,7.0,1.3,4,0.7,409,76.3,112,20.9,2,0.4,235.0,43.8,301.0,56.2,Manhattan,40.815364829000494,-73.94389670999966
495,05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,66,396.0,402.0,404.0,1202.0,37.0,38.0,154.64675592173018,Total Cohort,2006,95.0,65,68.400000000000006%,10,10.5%,20062007,579,3.0,0.5,8,1.4,431,74.4,130,22.5,5,0.9,262.0,45.3,317.0,54.7,Manhattan,40.815364829000494,-73.94389670999966
496,05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,66,396.0,402.0,404.0,1202.0,37.0,38.0,154.64675592173018,Total Cohort,2006,95.0,65,68.400000000000006%,10,10.5%,20072008,576,9.0,1.6,6,1.0,419,72.7,142,24.7,5,0.9,268.0,46.5,308.0,53.5,Manhattan,40.815364829000494,-73.94389670999966
497,05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,66,396.0,402.0,404.0,1202.0,37.0,38.0,154.64675592173018,Total Cohort,2006,95.0,65,68.400000000000006%,10,10.5%,20082009,583,12.0,2.1,9,1.5,414,71.0,152,26.1,5,0.9,269.0,46.1,314.0,53.9,Manhattan,40.815364829000494,-73.94389670999966
498,05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,66,396.0,402.0,404.0,1202.0,37.0,38.0,154.64675592173018,Total Cohort,2006,95.0,65,68.400000000000006%,10,10.5%,20092010,570,10.0,1.8,8,1.4,404,70.9,146,25.6,4,0.7,258.0,45.3,312.0,54.7,Manhattan,40.815364829000494,-73.94389670999966
499,05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,66,396.0,402.0,404.0,1202.0,37.0,38.0,154.64675592173018,Total Cohort,2006,95.0,65,68.400000000000006%,10,10.5%,20102011,580,13.0,2.2,1,0.2,442,76.2,131,22.6,2,0.3,260.0,44.8,320.0,55.2,Manhattan,40.815364829000494,-73.94389670999966
500,05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,66,396.0,402.0,404.0,1202.0,37.0,38.0,154.64675592173018,Total Cohort,2006,95.0,65,68.400000000000006%,10,10.5%,20112012,580,8.0,1.4,1,0.2,453,78.1,121,20.9,1,0.2,256.0,44.1,324.0,55.9,Manhattan,40.815364829000494,-73.94389670999966
501,05M692,"HIGH SCHOOL FOR MATHEMATICS, SCIENCE AND ENGINEERING AT CITY COLLEGE",101,605.0,654.0,588.0,1847.0,114.0,124.0,71.0,Total Cohort,2006,106.0,101,95.3%,0,0%,20052006,403,88.209375,11.814323258869907,101,25.1,76,18.9,107,26.6,97,24.1,257.0,63.8,146.0,36.2,Manhattan,40.82112311200047,-73.94884524399964
502,05M692,"HIGH SCHOOL FOR MATHEMATICS, SCIENCE AND ENGINEERING AT CITY COLLEGE",101,605.0,654.0,588.0,1847.0,114.0,124.0,71.0,Total Cohort,2006,106.0,101,95.3%,0,0%,20062007,440,88.209375,11.814323258869907,109,24.8,64,14.5,138,31.4,98,22.3,274.0,62.3,166.0,37.7,Manhattan,40.82112311200047,-73.94884524399964
503,05M692,"HIGH SCHOOL FOR MATHEMATICS, SCIENCE AND ENGINEERING AT CITY COLLEGE",101,605.0,654.0,588.0,1847.0,114.0,124.0,71.0,Total Cohort,2006,106.0,101,95.3%,0,0%,20072008,471,2.0,0.4,121,25.7,80,17.0,141,29.9,105,22.3,288.0,61.1,183.0,38.9,Manhattan,40.82112311200047,-73.94884524399964
504,05M692,"HIGH SCHOOL FOR MATHEMATICS, SCIENCE AND ENGINEERING AT CITY COLLEGE",101,605.0,654.0,588.0,1847.0,114.0,124.0,71.0,Total Cohort,2006,106.0,101,95.3%,0,0%,20082009,449,2.0,0.4,116,25.8,76,16.9,134,29.8,94,20.9,288.0,64.1,161.0,35.9,Manhattan,40.82112311200047,-73.94884524399964
505,05M692,"HIGH SCHOOL FOR MATHEMATICS, SCIENCE AND ENGINEERING AT CITY COLLEGE",101,605.0,654.0,588.0,1847.0,114.0,124.0,71.0,Total Cohort,2006,106.0,101,95.3%,0,0%,20092010,424,88.209375,11.814323258869907,104,24.5,68,16.0,117,27.6,97,22.9,264.0,62.3,160.0,37.7,Manhattan,40.82112311200047,-73.94884524399964
